"","% Solar Panel Installed","Median KW Potential","% w/ Health Insurance","Property Crime Rate","Rural/Urban Score","% w/ Bachelor's Degree","Population Density","% Children w/ Single Parent","% Population Age 45-64","% Female","% White","Income per Capita","Entrepeneurship Score","Belief in Science Score","Risk Taking Score","Religiosity Score"
"119",0.856748875375817,7.25,93.37820435,16.13722784,1,18.58195877,8105.651855,0.274781472,27.366148404996,51.4158561608592,74.4654442047872,64,41.36904762,67.34375,77.77777778,67.72306397
"120",3.72176552802032,13.75,85.29614258,26.38316878,1,13.36531925,314.5664673,0.304237434,23.8346503161649,50.1319951136308,79.5875486633319,63.29879286,64.54545455,79.20965608,74.37169313,68.04438406
"121",3.77624759726514,13,89.64102936,27.18297616,1,18.71188927,1502.974243,0.353272306,24.4137783510668,51.1038247281996,62.7530672178488,69.71014493,12.16800761,-0.044779684,28292,94.6
"122",0.960815439886373,14.25,88.60982513,12.59152809,1,13.60702705,40.96463776,0.307496175,24.7627690740033,49.929945229907,87.359890459814,85.78179902,93.2,27848,0.057486035,16.72640382
"123",3.76705622523201,10.25,85.90339661,25.93740042,1,12.08125591,103.6337204,0.359961,23.3652357591562,50.2034553698594,76.5555471460975,67.34907791,80,76.33156967,73.99206349,79.35714286
"124",6.537281535216,13.75,87.76448059,18.13202386,1,21.79668617,756.6901855,0.289493531,24.0049066449392,49.6749272840013,75.4086025048452,82.52769386,95.3,32482,0.183124272,14.18157386
"125",0.912647685454193,6,93.05825806,54.02366711,1,32.17582321,17680.08008,0.251349051,24.2822577077394,49.0418570039782,52.7805034093397,50.43247284,80,65.31481481,58.75,71.01428572
"126",2.30936335135402,14.5,88.30228424,35.21096126,2,12.4004488,503.8537598,0.330509286,23.2292153230081,50.1155943465049,66.0698447020789,70.90180414,67.5604475,11.65006022,-0.12711118,73.84231233
"127",1.89767634486533,12.5,89.89494324,20.3234297,2,19.94992447,83.11756897,0.248613879,23.9566813016803,49.3566127773206,88.8068637389575,67.81516049,73.00655168,79.6840383,71.39241318,70.13979323
"128",3.73189844672033,10.25,92.78897858,18.69888157,1,26.95159149,1649.728027,0.218978057,26.485931542071,50.4929080465918,59.4920509853595,61.62254239,64.19939577,70.6979268,75,67.5
"129",1.42512606884455,15.25,88.7177124,19.31988726,2,16.92847061,36.43359375,0.330415691,25.8340829176548,50.9083599095047,78.2273012238668,85,71,14.12639405,-0.450978838,27060
"130",2.69946146535729,13.5,86.3530426,20.6049998,2,18.64770699,157.7828979,0.311442614,21.7637665481894,50.001007841003,85.3704039650705,64.80534512,82.59106853,95,31098,0.099183248
"131",6.42544936646695,14.5,92.31147766,22.77260902,1,26.05245781,1427.338257,0.221722303,25.3832244383905,49.3297722024305,52.3524108697141,76.90393518,83.01697531,76,53.24153573,67.37160121
"132",3.25193727091667,10.25,89.76025391,29.80402231,2,22.97592163,600.2363281,0.287705372,25.144484340057,50.5235841632719,86.9940302987047,84.45798671,65.27074158,77.1906607,75.47800128,67.8015013
"133",1.1573569647224,12.25,84.28290558,28.59771732,3,20.70304298,76.65146637,0.409941785,27.5302943641176,51.6281142340281,90.6290320435228,76.76967209,86.04559045,84.12515429,84.94925953,71.92624227
"134",0.520636836942579,13.75,88.3026123,11.08673057,2,17.61647034,156.4007263,0.259437795,27.2872776201353,49.0323525741537,86.9130229555159,95.5,85.50103891,84.99630813,86.83286739,77.01764454
"135",5.05503120948045,17.25,87.00398254,22.68740646,2,18.40626144,696.2217407,0.342323057,26.2356423864878,52.3737613604401,91.4813414426087,76.07819635,78.80124302,67.93235869,86.61238349,68.320843
"136",1.13806528900869,9.25,95.62588501,12.38893255,2,22.16253471,274.70755,0.249207515,28.9276656095152,50.6253725044918,92.9370973144873,84.77512768,96.2,37583,0.324052041,12.3253903
